frame,frame_id,time,L,A,B,C,H,S,r,g,b,M3,cluster
909,image_000909,454.5,27.53440893,20.06338813,16.16725901,25.76663462,38.86220483,68.32792653,99.34868327,51.94666815,41.23049259,72.22259715,Cluster  3
910,image_000910,455,26.64324278,20.20895413,15.80087058,25.65285533,38.02097762,69.35911434,97.10816532,49.83807528,39.90568695,70.54404219,Cluster  3
911,image_000911,455.5,16.80081379,11.07038211,10.52558474,15.27550917,43.55494526,67.27219994,60.50975967,35.05375833,26.93340316,41.79440411,Cluster  8
912,image_000912,456,16.81948822,11.1934576,10.44083315,15.30700406,43.00759791,67.30713496,60.67193721,35.01970156,27.09763117,41.82479999,Cluster  8
913,image_000913,456.5,17.88568184,11.19111233,11.18457209,15.82199525,44.98328166,66.257493,63.40738429,37.23134357,28.17372984,42.11498832,Cluster  8
914,image_000914,457,17.61132387,11.51374517,11.05672448,15.9629998,43.84002682,67.15826272,63.09603808,36.45565371,27.82023896,43.41043013,Cluster  8
915,image_000915,457.5,16.70652525,10.70264797,5.151688263,11.87798125,25.703728,57.94520034,58.06335995,35.34431135,34.32859562,37.72291811,Cluster  8
916,image_000916,458,16.69695113,10.95908725,5.166005541,12.11565411,25.23875292,58.72968069,58.35521262,35.16586318,34.2980939,38.90616564,Cluster  8
917,image_000917,458.5,16.88686805,11.03924717,5.225974757,12.21374866,25.33287985,58.60478233,58.91223544,35.5114557,34.60767462,38.79741939,Cluster  8
918,image_000918,459,16.78516168,11.07859899,5.128456767,12.20804201,24.84018189,58.81922022,58.68810557,35.278968,34.53669365,39.32087433,Cluster  8
919,image_000919,459.5,16.81719501,10.93357943,5.130705185,12.07754789,25.13887178,58.3323528,58.58844065,35.43562281,34.59423828,38.42853662,Cluster  8
920,image_000920,460,24.74557221,15.99516055,17.63742616,23.81016083,47.79553542,69.33559064,87.68761464,48.61794236,32.84962723,53.47272706,Cluster  3
921,image_000921,460.5,24.91234878,16.49807815,17.83362972,24.29454084,47.22778865,69.81737789,88.75790461,48.62524064,32.92412338,55.25566178,Cluster  3
922,image_000922,461,24.94179432,16.52229495,17.81106165,24.29444236,47.14972069,69.77494941,88.85637542,48.67429618,33.02193558,55.33981215,Cluster  3
923,image_000923,461.5,24.93854101,16.50693584,17.80557778,24.27997763,47.16749179,69.75829394,88.82851215,48.67819459,33.02270638,55.22172015,Cluster  3
924,image_000924,462,24.83301482,16.3136491,17.71383334,24.08142076,47.35633935,69.61595376,88.30732598,48.58467779,32.93294023,54.35801002,Cluster  3
925,image_000925,462.5,24.9467294,16.55015117,17.83407162,24.3302568,47.1384793,69.82059602,88.90762514,48.66454243,32.99829749,55.38376061,Cluster  3
926,image_000926,463,24.89221035,16.26335132,17.71638243,24.04925345,47.44859903,69.48246475,88.39936759,48.75124861,33.04936396,54.26803684,Cluster  3
927,image_000927,463.5,24.92814584,16.36505427,17.74689452,24.14056861,47.31975116,69.56677353,88.61931007,48.75793401,33.08324703,54.63421243,Cluster  3
928,image_000928,464,25.01514541,16.54230096,17.78602183,24.2897113,47.07495395,69.66275235,89.06152176,48.82387139,33.21492445,55.15515899,Cluster  3
929,image_000929,464.5,24.8635513,16.47554688,17.77966891,24.23963809,47.18026665,69.80657898,88.5933337,48.53519941,32.90455732,54.83913978,Cluster  3
930,image_000930,465,12.7008988,11.68064899,7.456556721,13.8577656,32.55289806,73.72085046,50.77648036,26.34302674,23.13200445,52.78405114,Cluster  8
931,image_000931,465.5,12.70321846,11.73819097,7.494902205,13.92690036,32.5584897,73.88194475,50.85721372,26.30866608,23.0865599,52.99382249,Cluster  8
932,image_000932,466,12.75009552,11.87855382,7.555754655,14.07797336,32.45980038,74.11982385,51.13889201,26.30995395,23.10097648,53.79229864,Cluster  8
933,image_000933,466.5,12.7392567,12.03271343,7.629554982,14.24767222,32.37748906,74.54664101,51.30684165,26.18366621,22.9854124,54.30306235,Cluster  8
934,image_000934,467,12.65189056,11.96944266,7.62602823,14.19238273,32.50224575,74.64568536,51.03478269,26.04745915,22.81684253,53.34934205,Cluster  8
935,image_000935,467.5,12.67118164,12.1006921,7.694355077,14.33979463,32.45070384,74.93600367,51.24443219,25.99739968,22.76674462,53.19603436,Cluster  8
936,image_000936,468,12.74663226,12.19964442,7.783864717,14.47134178,32.53954104,75.04086173,51.55352237,26.08159825,22.79597977,53.03781138,Cluster  8
937,image_000937,468.5,12.90595706,12.36210398,7.873495794,14.65651413,32.49332172,75.05045776,52.12663614,26.29468777,22.99165969,53.14733187,Cluster  8
938,image_000938,469,13.15314263,12.45343143,8.019569776,14.81220131,32.78012876,74.77415377,52.84108942,26.73192457,23.27907841,52.72621219,Cluster  8
939,image_000939,469.5,13.41006714,12.72403311,8.214218035,15.14510629,32.8449837,74.86904501,53.79255599,27.0681407,23.52690624,53.10769099,Cluster  8
940,image_000940,470,13.44866306,12.81770874,8.25440107,15.24561053,32.78091713,74.99194742,53.99757747,27.0825368,23.55140866,53.53364224,Cluster  8
941,image_000941,470.5,13.49715544,12.80340976,8.306675291,15.26197899,32.97497436,74.90897127,54.1092631,27.18909692,23.57395122,53.04772951,Cluster  8
942,image_000942,471,13.77607285,13.44564973,8.622890995,15.97308922,32.67266803,75.72652877,55.56017013,27.3114492,23.71385114,55.64376529,Cluster  8
943,image_000943,471.5,13.78075073,13.34312194,8.613331765,15.88169458,32.8433172,75.52978289,55.45500708,27.3917315,23.73165617,54.83438235,Cluster  8
944,image_000944,472,14.02859998,13.75913583,8.91898018,16.39700744,32.95223508,75.98510875,56.58069009,27.601833,23.81475123,56.43615574,Cluster  8
945,image_000945,472.5,14.29688516,14.14323554,9.246113556,16.89738282,33.17460018,76.34063085,57.72593291,27.87319934,23.90631323,58.40512625,Cluster  8
946,image_000946,473,14.41579709,14.32201001,9.351894596,17.10490333,33.14350025,76.46541071,58.23287029,27.98881309,24.0016269,58.94967518,Cluster  8
947,image_000947,473.5,14.44518962,14.18524297,9.355573429,16.9925775,33.40601695,76.19061225,58.15235605,28.14578458,24.04801175,58.39237282,Cluster  8
948,image_000948,474,14.53826136,14.36955897,9.444929828,17.19566044,33.31643743,76.36470622,58.60031921,28.20488248,24.11555932,59.04327683,Cluster  8
949,image_000949,474.5,14.60294127,14.49693256,9.544463222,17.35677512,33.3600562,76.51997788,58.92085982,28.24435348,24.11033696,59.69337454,Cluster  8
950,image_000950,475,14.65958233,14.5609905,9.590588499,17.43564285,33.3709002,76.54098024,59.13830524,28.31439889,24.1606733,59.78260506,Cluster  8
951,image_000951,475.5,14.60632316,14.39444902,9.565241897,17.28276102,33.60442198,76.37685928,58.82121334,28.32290301,24.08323349,58.95436702,Cluster  8
952,image_000952,476,14.66485405,14.69412326,9.677877408,17.59483947,33.36981527,76.81678268,59.32072202,28.22643051,24.05567813,60.36166161,Cluster  8
953,image_000953,476.5,14.54622325,14.26820814,9.510167448,17.14715325,33.68461063,76.25722066,58.52457364,28.2897237,24.03566687,58.25030557,Cluster  8
954,image_000954,477,14.68601922,14.76930146,9.705574633,17.67286761,33.31074546,76.91059554,59.46121591,28.21540283,24.0623168,60.70529501,Cluster  8
955,image_000955,477.5,14.64512735,14.53883312,9.656654351,17.45360857,33.59203057,76.60484983,59.09694532,28.29696512,24.03906233,59.61261711,Cluster  8
956,image_000956,478,14.68060859,14.48284549,9.653098911,17.40502638,33.68425319,76.43971249,59.11848227,28.41055389,24.11126835,59.28036467,Cluster  8
957,image_000957,478.5,14.7210021,14.58925108,9.690842041,17.51452185,33.59393866,76.55152915,59.34195366,28.41725664,24.14324702,59.80440028,Cluster  8
958,image_000958,479,14.69800821,14.55686218,9.678806413,17.48088499,33.61981696,76.54014539,59.24835535,28.3930253,24.11319468,59.74705282,Cluster  8
959,image_000959,479.5,14.67619303,14.4532531,9.665746823,17.38743796,33.77301648,76.41713843,59.07864535,28.42172516,24.0835328,59.15447437,Cluster  8
960,image_000960,480,14.74139698,14.77188956,9.777381329,17.71456214,33.50024169,76.86636182,59.61470651,28.32536353,24.07136573,60.82526709,Cluster  8
961,image_000961,480.5,14.70353137,14.64780239,9.725368354,17.58239779,33.58208707,76.71143414,59.37410687,28.33763848,24.06343875,60.19910462,Cluster  8
962,image_000962,481,14.78000884,14.78732433,9.792456985,17.73575426,33.51333267,76.82166962,59.7276324,28.39396497,24.12713749,60.83169924,Cluster  8
963,image_000963,481.5,14.66647866,14.52230476,9.690379924,17.45853973,33.71423934,76.56766378,59.1383204,28.35146879,24.03330779,59.74782204,Cluster  8
964,image_000964,482,14.54193721,14.38455913,9.572832671,17.27872913,33.64353655,76.50981374,58.65956021,28.19586771,23.94541189,58.96972581,Cluster  8
965,image_000965,482.5,27.22637315,7.19045975,7.347518499,10.28049969,45.61900468,35.32496245,79.12195115,60.13494895,53.41846207,55.65291487,Cluster  8
966,image_000966,483,25.46217641,7.048550934,6.276822213,9.438246691,41.68550444,34.756727,74.24892557,56.32670557,51.15587947,54.45812573,Cluster  8
967,image_000967,483.5,25.11525037,6.873083339,5.943941218,9.086784189,40.85376452,34.0220316,73.03811317,55.67142966,50.88956086,54.30612489,Cluster  8
968,image_000968,484,23.69960409,6.23979349,4.947434142,7.963169599,38.41039126,31.85055412,68.39454941,52.94465017,49.26615225,51.55723687,Cluster  8
969,image_000969,484.5,23.39022394,5.895502416,4.418899616,7.367738378,36.85297809,30.04397994,66.949068,52.47993689,49.36368135,50.29653629,Cluster  8
970,image_000970,485,22.21519552,5.582032042,3.637236333,6.662470926,33.08819956,28.72652846,63.42926967,50.11848848,47.95615534,48.8267477,Cluster  8
971,image_000971,485.5,21.96113855,5.320826154,3.330099279,6.276998014,32.04090571,27.48177308,62.33400612,49.72078264,47.84792445,48.49523324,Cluster  8
972,image_000972,486,20.73417264,4.96803491,2.497323516,5.560391222,26.68773351,25.90227102,58.63708115,47.29084658,46.40360325,46.11873428,Cluster  8
973,image_000973,486.5,20.70323743,4.644773196,2.345143743,5.203227465,26.78923872,24.37442667,58.03887081,47.40116756,46.54766876,45.6020477,Cluster  8
974,image_000974,487,19.67290459,4.439392534,1.626212697,4.727867782,20.1185492,23.36706447,55.06235829,45.32856728,45.36679215,43.61538604,Cluster  8
975,image_000975,487.5,19.71720845,4.003640331,1.80054746,4.389883034,24.21481801,21.73210943,54.64894071,45.63696891,45.19804932,43.8977899,Cluster  8
976,image_000976,488,18.77600747,3.941014135,1.185922815,4.115576605,16.74754461,21.41101701,52.13946871,43.68841037,44.06565028,42.66513558,Cluster  8
977,image_000977,488.5,18.71046901,3.808553079,0.98679891,3.934312535,14.52599171,20.57733937,51.69738448,43.626807,44.20648938,42.46864779,Cluster  8
978,image_000978,489,17.9888797,3.543666593,0.438338934,3.570669738,7.051506276,19.46947676,49.43030759,42.25558199,43.44217643,40.81506043,Cluster  8
979,image_000979,489.5,17.90149842,3.303606524,0.289461421,3.316259145,5.007498824,18.2151215,48.81343489,42.19802298,43.46098202,40.05392424,Cluster  8
980,image_000980,490,17.37644658,3.265859064,0.042973272,3.266137312,0.753908683,18.47285358,47.47492951,41.11900981,42.69294905,39.79020002,Cluster  8
981,image_000981,490.5,17.26553633,3.019639155,-0.080481921,3.020707056,358.473301,17.23381504,46.81170435,41.01284339,42.62537212,39.3135169,Cluster  4
982,image_000982,491,16.54122658,2.800494911,-0.474245382,2.840361812,350.3885438,16.92371731,44.70209031,39.61642301,41.63969361,37.70200264,Cluster  4
983,image_000983,491.5,16.59546009,2.603829092,-0.527108406,2.65664182,348.5559545,15.80698672,44.50394288,39.82862746,41.82361574,37.34298535,Cluster  4
984,image_000984,492,15.91617971,2.311760566,-0.958565574,2.50261133,337.4787879,15.53285212,42.36398313,38.56892223,40.98558635,35.32327478,Cluster  4
985,image_000985,492.5,16.02662103,2.129130728,-0.949444277,2.331227638,335.9664518,14.39448414,42.33970054,38.88647274,41.2013141,35.20066259,Cluster  4
986,image_000986,493,15.48865889,2.1548627,-1.150154316,2.442594518,331.9089991,15.57769348,41.1085967,37.7614395,40.34799566,35.20581787,Cluster  4
987,image_000987,493.5,15.49814693,1.979028848,-1.168435647,2.298211979,329.4420217,14.66854408,40.86145606,37.86530427,40.38902723,34.77876028,Cluster  4
988,image_000988,494,15.05286106,1.817712839,-1.443107596,2.320909665,321.5534255,15.23833045,39.50856719,37.02948629,39.83070974,33.65717362,Cluster  4
989,image_000989,494.5,15.03834541,1.380812924,-1.354892603,1.934519124,315.5428134,12.75877553,38.8953146,37.19705465,39.66667817,33.02321404,Cluster  4
990,image_000990,495,14.64255738,1.250531522,-1.60253858,2.032718739,307.9664396,13.75040026,37.70846656,36.44915325,39.17673446,32.23788647,Cluster  4
991,image_000991,495.5,14.67567709,1.192562919,-1.667864052,2.050356932,305.5656301,13.83673384,37.64698595,36.54827858,39.33536844,32.14629322,Cluster  4
992,image_000992,496,14.23687886,1.143633597,-1.933541445,2.246434275,300.603031,15.58614307,36.47829609,35.67719328,38.78233115,31.4787962,Cluster  4
993,image_000993,496.5,14.33678897,1.037494424,-1.852776773,2.123479222,299.247345,14.65156021,36.58350214,35.92747057,38.87733247,31.53490717,Cluster  4
994,image_000994,497,13.88699859,0.91209079,-2.088920071,2.279360595,293.5875986,16.19690107,35.29895002,35.06870163,38.25939762,30.63164165,Cluster  4
995,image_000995,497.5,14.01305918,0.896873969,-2.145599689,2.325504011,292.6851739,16.37135719,35.49665548,35.33912819,38.6008034,30.63802408,Cluster  4
996,image_000996,498,13.5866438,0.776094509,-2.267158065,2.396313218,288.8970666,17.36918455,34.34837869,34.52154369,37.87437137,30.07287491,Cluster  4
997,image_000997,498.5,13.6499262,0.74205765,-2.224063741,2.344589099,288.4511903,16.92865709,34.45822673,34.66453947,37.94636731,30.23763939,Cluster  4
998,image_000998,499,13.35566922,0.642438654,-2.351286878,2.437471402,285.2817898,17.95390676,33.61119762,34.11131164,37.50519092,29.8754687,Cluster  4
999,image_000999,499.5,13.36080106,0.528248526,-2.338256844,2.397182044,282.7302422,17.65990725,33.45817104,34.17191943,37.49534319,29.5666128,Cluster  4
1000,image_001000,500,13.07699286,0.438903265,-2.44395059,2.483046747,280.1810278,18.65459297,32.66388904,33.63516733,37.04733767,28.91121802,Cluster  4
1001,image_001001,500.5,13.05777038,-0.020017123,-2.062912307,2.063008027,269.4439806,15.60551739,32.20322337,33.77501494,36.47495019,28.78244426,Cluster  4
1002,image_001002,501,12.73296992,-0.041105811,-2.294070337,2.29443724,268.9734003,17.73403476,31.33879221,33.13215898,36.11704451,28.00579554,Cluster  4
1003,image_001003,501.5,12.79767512,-0.093744328,-2.288281989,2.290200122,267.6540006,17.61559375,31.39388607,33.28714907,36.24205616,28.09305466,Cluster  4
1004,image_001004,502,12.49094865,-0.122616401,-2.456189763,2.459247217,267.1420259,19.31739567,30.60065505,32.6822704,35.83510727,27.50674654,Cluster  4
1005,image_001005,502.5,12.58915734,-0.121551536,-2.428379717,2.431418682,267.1344122,18.96315353,30.82254104,32.88083312,36.00057784,27.61708096,Cluster  4
1006,image_001006,503,12.2910425,-0.157170451,-2.561560011,2.566376074,266.488828,20.43925225,30.06264922,32.29547157,35.56422584,27.18174448,Cluster  4
1007,image_001007,503.5,12.34411093,-0.149002315,-2.520027096,2.524427106,266.6161371,20.03577777,30.21414326,32.39772689,35.61763151,27.22698402,Cluster  4
1008,image_001008,504,12.09058772,-0.252478618,-2.570622752,2.58299075,264.3905189,20.89220141,29.50281375,31.92865608,35.16021602,26.43365187,Cluster  4
1009,image_001009,504.5,12.15944161,-0.29931534,-2.505768092,2.523580436,263.1882038,20.32104804,29.6186438,32.0851736,35.2131986,26.60531953,Cluster  4
1010,image_001010,505,11.90790918,-0.335892631,-2.575109059,2.596922293,262.5683414,21.30756622,29.00135198,31.59307186,34.78757319,26.21015898,Cluster  4
1011,image_001011,505.5,11.93556936,-0.403266463,-2.546177564,2.577913749,261.0001274,21.11176304,28.97456926,31.67640422,34.80384136,26.34508429,Cluster  4
1012,image_001012,506,11.69072444,-0.405270043,-2.655212516,2.685962094,261.3217605,22.39177001,28.3947578,31.1863052,34.44717578,25.89897143,Cluster  4
1013,image_001013,506.5,11.77822227,-0.895819654,-2.204909469,2.379940564,247.8888106,19.80599062,28.15053365,31.54543517,34.00625807,26.00615591,Cluster  4
1014,image_001014,507,11.53963545,-0.951753996,-2.344201863,2.530042765,247.9026201,21.41611355,27.47658324,31.09244387,33.70368416,25.03779065,Cluster  4
1015,image_001015,507.5,11.61305067,-0.886953522,-2.329338189,2.492488928,249.1543624,20.98492852,27.73709695,31.21338956,33.83570967,25.0554482,Cluster  4
1016,image_001016,508,11.33262959,-0.84960388,-2.468113371,2.610250556,251.004836,22.445358,27.12637259,30.63734157,33.4487932,24.48954466,Cluster  4
1017,image_001017,508.5,11.34031878,-0.79631655,-2.488199057,2.612518309,252.2533329,22.44941107,27.20978184,30.63172986,33.49284516,24.52454228,Cluster  4
1018,image_001018,509,11.15531595,-0.775629516,-2.596051098,2.70944264,253.3652311,23.60215373,26.78828539,30.25514246,33.25962927,24.32162433,Cluster  4
1019,image_001019,509.5,11.18576933,-0.796134585,-2.608442651,2.727233097,253.026997,23.6873914,26.80724508,30.32600015,33.33827159,24.34249569,Cluster  4
1020,image_001020,510,11.01421864,-0.862700758,-2.66365065,2.799872242,252.0538949,24.63696019,26.316574,30.01050093,33.0598683,23.81726625,Cluster  4
1021,image_001021,510.5,11.26073477,-0.817841677,-2.64011451,2.763886153,252.78827,23.83694973,26.89813381,30.48852455,33.53417824,24.1168973,Cluster  4
1022,image_001022,511,11.05766033,-0.81976979,-2.746538552,2.866268187,253.3809653,25.09184518,26.4055433,30.08510673,33.26134607,23.59181317,Cluster  4
1023,image_001023,511.5,11.11280326,-0.86647423,-2.71768381,2.852469095,252.3162026,24.86233252,26.46469134,30.21430967,33.33444016,23.55823852,Cluster  4
1024,image_001024,512,10.8947368,-0.885671718,-2.826862499,2.962357654,252.6038901,26.23807803,25.91267116,29.7885241,33.03441225,23.00113184,Cluster  4
1025,image_001025,512.5,10.90392786,-1.192102227,-2.520331931,2.788042258,244.6860753,24.77219324,25.68882414,29.91628897,32.6343466,22.87057455,Cluster  4
1026,image_001026,513,10.74208732,-1.138054169,-2.635712437,2.870913741,246.6461167,25.81963679,25.36097101,29.57431806,32.46007418,22.51760935,Cluster  4
1027,image_001027,513.5,10.78521724,-1.086542097,-2.632112457,2.847558234,247.5690034,25.52765443,25.53140378,29.63974684,32.54441691,22.60947403,Cluster  4
1028,image_001028,514,10.66940138,-1.114448379,-2.681366567,2.903742417,247.4308628,26.26043597,25.21759899,29.42083133,32.37351591,22.36326969,Cluster  4
1029,image_001029,514.5,10.68604078,-1.115470044,-2.682945157,2.905592246,247.4242063,26.23791445,25.2477629,29.45484617,32.40957086,22.36584825,Cluster  4
1030,image_001030,515,10.51110895,-1.088300853,-2.762822114,2.969441471,248.5000216,27.18646321,24.87970056,29.09632663,32.16042957,22.0251072,Cluster  4
1031,image_001031,515.5,10.50966329,-1.061517833,-2.784986897,2.98043115,249.1352492,27.28307665,24.90162207,29.08366816,32.18775861,22.13896691,Cluster  4
1032,image_001032,516,10.35430877,-1.12020955,-2.868410226,3.079390264,248.6676595,28.50622989,24.43287347,28.8005989,31.98156311,21.55248197,Cluster  4
1033,image_001033,516.5,10.39544466,-1.130105746,-2.871465852,3.085847193,248.5171417,28.45728091,24.49606155,28.88743734,32.06926696,21.5396016,Cluster  4
1034,image_001034,517,10.25233974,-1.151267904,-2.932690378,3.150569526,248.5667872,29.37454182,24.12910855,28.61247554,31.8591869,21.15624951,Cluster  4
1035,image_001035,517.5,10.29045355,-1.136345663,-2.943692925,3.155409184,248.8920122,29.31619234,24.21942463,28.68345478,31.95184528,21.18162316,Cluster  4
1036,image_001036,518,10.14862283,-1.132217753,-3.016928534,3.222386112,249.4294385,30.26303966,23.88562285,28.40166371,31.76100331,20.92918069,Cluster  4
1037,image_001037,518.5,10.16346568,-1.572533129,-2.67263385,3.100940489,239.5281143,29.18257513,23.48895618,28.59068229,31.3219106,20.97397237,Cluster  4
1038,image_001038,519,10.08047345,-1.587206347,-2.721289249,3.150339483,239.7468594,29.8291497,23.26145761,28.43298824,31.21803257,20.74620582,Cluster  4
1039,image_001039,519.5,9.944350139,-1.589350924,-2.772355165,3.195620297,240.1749406,30.59416554,22.94752898,28.16411183,31.00985469,20.61355444,Cluster  4
1040,image_001040,520,9.835516884,-1.588530644,-2.847785572,3.2608759,240.8466342,31.46960884,22.6719645,27.95036144,30.88967379,20.24691833,Cluster  4
1041,image_001041,520.5,9.86333965,-1.603482901,-2.831238023,3.253777129,240.4747432,31.32797579,22.71621086,28.01107432,30.92373155,20.37367645,Cluster  4
1042,image_001042,521,9.739944579,-1.579896638,-2.898404844,3.301033661,241.4055253,32.09832284,22.45579605,27.75876664,30.76352373,20.05018337,Cluster  4
1043,image_001043,521.5,9.77596081,-1.58657486,-2.866292565,3.276103197,241.0341813,31.77505382,22.54257713,27.83157339,30.79363077,20.17485496,Cluster  4
1044,image_001044,522,9.661851972,-1.568449429,-2.955110252,3.345550662,242.0424635,32.72034211,22.2734537,27.60147201,30.68097654,19.92676019,Cluster  4
1045,image_001045,522.5,9.698335624,-1.573156089,-2.956997733,3.349426026,241.9864838,32.64411633,22.33588415,27.67632267,30.75730926,19.95875663,Cluster  4
1046,image_001046,523,9.561460881,-1.607307915,-2.994761312,3.398828192,241.7772199,33.49394532,21.97967391,27.41901703,30.52957192,19.69497797,Cluster  4
1047,image_001047,523.5,9.590100494,-1.634198509,-2.980536727,3.399147406,241.2644467,33.40788385,22.0039997,27.48610639,30.568094,19.63188802,Cluster  4
1048,image_001048,524,9.465272646,-1.593905368,-3.046862027,3.43859003,242.3845439,34.14512134,21.76882512,27.22488495,30.40436948,19.43574694,Cluster  4
1049,image_001049,524.5,9.470992031,-1.879511383,-2.741513999,3.323922755,235.5664335,33.11557888,21.57106555,27.33262776,30.00464181,19.55389363,Cluster  4
1050,image_001050,525,9.389919707,-1.858742587,-2.807253997,3.366838161,236.4905755,33.75181745,21.39083774,27.16652354,29.92861893,19.27182057,Cluster  4
1051,image_001051,525.5,9.418328784,-1.884834424,-2.804303323,3.378863449,236.0940432,33.76810176,21.40614875,27.23332396,29.98152008,19.18978126,Cluster  4
1052,image_001052,526,9.297958321,-1.884581879,-2.858158127,3.42355325,236.6003322,34.55266842,21.12530977,26.99650954,29.80997703,18.95569533,Cluster  4
1053,image_001053,526.5,9.356813753,-1.902719909,-2.833574224,3.413134362,236.1189567,34.26878665,21.23153332,27.11950295,29.89578542,19.13561014,Cluster  4
1054,image_001054,527,9.249873256,-1.869633678,-2.897112862,3.448012906,237.1640442,34.92852763,21.02267356,26.89710731,29.76489146,18.93480281,Cluster  4
1055,image_001055,527.5,9.307148606,-1.896837274,-2.878069897,3.446922987,236.6124586,34.72993535,21.10615402,27.02079947,29.8546612,18.89104206,Cluster  4
1056,image_001056,528,9.200223038,-1.924716604,-2.907435868,3.486791851,236.49549,35.43922633,20.82611374,26.82069602,29.67728474,18.73484871,Cluster  4
1057,image_001057,528.5,9.226914752,-1.961279158,-2.882102503,3.486134108,235.7645663,35.34369907,20.83965791,26.88679025,29.69680618,18.76519878,Cluster  4
1058,image_001058,529,9.223160757,-1.962297919,-2.929991247,3.526395037,236.1886305,35.71279377,20.78949702,26.88246096,29.75264522,18.47026587,Cluster  4
1059,image_001059,529.5,9.230049179,-1.949188448,-2.963532164,3.547091555,236.6660592,35.87211479,20.79574354,26.8929162,29.81124177,18.42080653,Cluster  4
1060,image_001060,530,9.148448708,-1.986812435,-2.960410422,3.565312555,236.1333262,36.31169531,20.57675059,26.74524507,29.64174325,18.25387135,Cluster  4
1061,image_001061,530.5,9.16645136,-1.97901422,-2.969481322,3.568517431,236.3184513,36.27805754,20.61698333,26.77849557,29.69021321,18.27022693,Cluster  4
1062,image_001062,531,9.058691168,-1.991458985,-2.998389622,3.59947902,236.4088038,36.92673766,20.36096813,26.57083325,29.51097621,17.93705381,Cluster  4
1063,image_001063,531.5,9.065464342,-2.177034629,-2.882115227,3.611934202,232.9340292,37.01313309,20.1665776,26.65044249,29.36703331,18.00977309,Cluster  4
1064,image_001064,532,8.992946233,-2.158955216,-2.925656907,3.636008322,233.5749218,37.48389495,20.01740003,26.50174452,29.27897785,17.83378714,Cluster  4
1065,image_001065,532.5,9.059864334,-2.142064235,-2.94925384,3.645070351,234.0087972,37.3254697,20.15544458,26.62945396,29.44527143,17.92520374,Cluster  4
1066,image_001066,533,8.981708692,-2.15374307,-2.967659944,3.66682631,234.0301593,37.79696719,19.9674787,26.47978167,29.31197776,17.80456928,Cluster  4
1067,image_001067,533.5,9.017530262,-2.147690485,-2.987262463,3.679172708,234.285748,37.77691843,20.03024621,26.54969693,29.41014569,17.84299307,Cluster  4
1068,image_001068,534,8.942177953,-2.17015486,-3.027415833,3.724891817,234.3657274,38.45260223,19.81051052,26.4111052,29.31102156,17.53853076,Cluster  4
1069,image_001069,534.5,8.941041112,-2.155620237,-3.043421598,3.72949244,234.6904723,38.49723075,19.81854176,26.40408767,29.33017493,17.4587811,Cluster  4
1070,image_001070,535,8.870632489,-2.187867463,-3.063783675,3.764775515,234.4690989,39.06797037,19.6093368,26.278085,29.2146879,17.23476452,Cluster  4
1071,image_001071,535.5,8.920132406,-2.093886219,-3.139531199,3.773727003,236.2989718,38.96246286,19.79638745,26.3439638,29.41628799,17.35493597,Cluster  4
1072,image_001072,536,8.809584387,-2.133985708,-3.134709779,3.792136644,235.7544962,39.53810238,19.51810084,26.14004613,29.18655074,17.11180407,Cluster  4
1073,image_001073,536.5,8.86086628,-2.178737467,-3.100182427,3.78919888,234.9012991,39.31902014,19.57340506,26.25723373,29.24327409,17.20212822,Cluster  4
1074,image_001074,537,8.77655848,-2.188519299,-3.131073811,3.820109943,235.0476697,39.90963952,19.36539737,26.0956118,29.11420917,16.96916358,Cluster  4
1075,image_001075,537.5,8.822270441,-2.228151212,-3.129240782,3.841458816,234.5475061,39.9223269,19.38922458,26.20157836,29.20295818,16.90553872,Cluster  4
1076,image_001076,538,8.702293786,-2.410525212,-2.902502183,3.772950012,230.2903749,39.77810298,19.05009774,26.02145598,28.65909584,16.70402447,Cluster  4
1077,image_001077,538.5,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1078,image_001078,539,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1079,image_001079,539.5,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1080,image_001080,540,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1081,image_001081,540.5,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1082,image_001082,541,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1083,image_001083,541.5,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1084,image_001084,542,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
1085,image_001085,542.5,0.214100505,-4.10E-08,1.64E-08,1.21E-07,155.4046701,5.67E-05,0.780894204,0.780894248,0.780894201,0,Cluster  4
